171434,0,0,100.692,0,659.844,0,568.324,0,0,1102.68,7894.44,5573.1,496.95,179.139,2.64032,3.33478,1.76868,640.863,100.511,3.71752,464.065,542.845,157.257,3.91544,86.3097,82.067,4.20999,140.168,2.65419,4.64509,0,4.31139,4.83834,0,0,3.61713,0,4.77046,4.18154,4.78371,4.37151
0,171434,889.397,0,1715.55,0,384.973,1.50537,112.836,188.017,2.84813,2.11217,3.67253,3.37935,0,397.571,299.394,858.886,3.97944,2.75627,355.695,4.24925,4.4368,3.60598,5799.38,4.52862,4.06896,1335.63,4.53461,66.115,1607.58,4.89359,248.438,0,4.58295,4.69808,35.8791,4.67544,0,21.5482,0,0
0,889.397,171434,0,1829.28,0,691.943,1.39957,99.1002,154.408,2.8372,2.05704,3.69524,3.39033,0,807.359,512.306,416.894,4.01216,2.74304,762.484,4.29219,4.48528,3.62549,690.019,4.58431,4.1062,351.626,4.58705,59.9031,88.6425,4.97015,154.071,0,4.64447,4.76862,32.9294,4.75322,0,18.342,0,0
100.692,0,0,171434,0,114.393,0,114.909,0,0,83.9547,94.6746,79.9318,100.964,213.866,3.01031,3.55468,2.3906,82.989,723.846,3.84577,59.2929,54.1056,158.742,4.00371,55.2271,291.366,4.22633,67.0492,2.97403,4.57098,0,4.30786,4.70604,0,0,3.70777,0,4.62584,4.15604,4.56874,4.28141
0,1715.55,1829.28,0,171434,2.10385,512.973,2.81153,106.487,167.643,3.64612,3.18504,4.21694,4.00936,2.02155,580.418,422.56,583.447,4.43963,3.53477,563.084,4.6318,4.77175,4.15752,1789.32,4.77844,4.46294,714.266,4.81833,67.2521,1110.06,4.94838,255.815,96.9175,4.7292,4.75373,40.024,4.6415,0,32.4324,0,13.7575
659.844,0,0,114.393,2.10385,171434,2.8427,6032.25,2.43059,0.216962,437.76,732.792,582.615,6006.31,251.915,4.11253,4.46139,3.74856,2209.1,134.761,4.60138,316.848,345.196,270.089,4.68841,828.061,140.448,4.77131,636.839,3.95247,4.93829,87.9049,4.81157,4.94024,51.7319,25.05,4.30999,0,4.78575,4.53749,4.49018,4.4965
0,384.973,691.943,0,512.973,2.8427,171434,3.33922,89.0755,125.892,4.0064,3.64846,4.45703,4.29298,2.77492,2915.94,6001.78,275.31,4.63505,3.88491,1997.07,4.78244,4.89471,4.40221,364.178,4.84913,4.62234,270.07,4.91116,61.5389,270.069,4.88661,168.237,2716.61,4.73568,4.69709,39.5903,4.51919,48.1771,34.766,0,21.8413
568.324,1.50537,1.39957,114.909,2.81153,6032.25,3.33922,171434,2.99191,1.92995,411.01,652.66,541.506,171434,263.942,4.32665,4.61175,4.03229,1625.9,141.509,4.69949,313.275,342.407,295.685,4.76157,1149.82,153.724,4.7913,811.855,4.13981,4.88305,177.054,4.81634,4.8244,64.0788,51.0598,4.37406,0,4.6468,4.51213,4.24279,4.40363
0,112.836,99.1002,0,106.487,2.43059,89.0755,2.99191,171434,284.249,3.70086,3.31368,4.18664,4.01106,2.36237,87.4092,79.6801,126.101,4.37836,3.59586,80.7788,4.53854,4.6591,4.13592,94.2185,4.64463,4.38894,92.0052,4.69271,210.336,66.0741,4.74461,109.402,31.5186,4.57694,4.57156,76.4554,4.43651,19.9396,68.919,0,32.8183
0,188.017,154.408,0,167.643,0.216962,125.892,1.92995,284.249,171434,3.06388,2.43401,3.79631,3.53395,0,119.565,104.246,217.34,4.07337,2.96984,105.001,4.31609,4.48688,3.73396,133.209,4.55631,4.14474,125.962,4.57026,110.701,56.0555,4.86546,174.543,0,4.58648,4.67764,50.1136,4.63559,0,34.1775,0,0
1102.68,2.84813,2.8372,83.9547,3.64612,437.76,4.0064,411.01,3.70086,3.06388,171434,1125.2,1534.13,418.62,158.424,4.68689,4.89078,4.47456,534.189,106.74,4.90613,2153.75,10883.5,176.483,4.9323,285.493,116.074,4.88306,268.534,4.45643,4.85863,3716.52,4.88466,4.70028,62.0504,57.3927,4.52066,39.1218,4.47836,4.52511,3.87073,4.30522
7894.44,2.11217,2.05704,94.6746,3.18504,732.792,3.64846,652.66,3.31368,2.43401,1125.2,171434,3921.52,651.333,186.42,4.52702,4.78519,4.25946,998.672,116.186,4.84836,692.64,908.843,203.411,4.89778,371.094,124.202,4.90112,338.934,4.3188,4.95549,511.498,4.91784,4.86585,59.2516,50.1958,4.4936,20.2227,4.67082,4.58844,4.20271,4.44282
5573.1,3.67253,3.69524,79.9318,4.21694,582.615,4.45703,541.506,4.18664,3.79631,1534.13,3921.52,171434,572.817,167.427,4.86755,4.98864,4.73621,840.557,112.969,4.93019,909.968,1328.13,200.685,4.91988,386.801,129.715,4.78551,350.176,4.61071,4.62558,977.612,4.76231,4.34249,72.7714,72.7621,4.50657,58.8627,4.0729,4.3599,3.17394,4.00942
496.95,3.37935,3.39033,100.964,4.00936,6006.31,4.29298,171434,4.01106,3.53395,418.62,651.333,572.817,171434,247.977,4.80723,4.96137,4.64397,1766.36,140.58,4.93447,346.238,386.34,303.647,4.93957,1312.69,164.084,4.84299,907.439,4.56262,4.74384,294.564,4.8306,4.51956,80.3469,79.5666,4.52954,60.4438,4.27396,4.4496,3.52235,4.16015
179.139,0,0,213.866,2.02155,251.915,2.77492,263.942,2.36237,0,158.424,186.42,167.427,247.977,171434,4.05089,4.39906,3.68745,203.001,294.854,4.54158,127.795,127.443,1751.16,4.62981,231.533,390.346,4.71635,268.517,3.89946,4.88699,27.3309,4.75772,4.89378,78.2034,33.9568,4.26385,0,4.7464,4.49554,4.46659,4.46217
2.64032,397.571,807.359,3.01031,580.418,4.11253,2915.94,4.32665,87.4092,119.565,4.68689,4.52702,4.86755,4.80723,4.05089,171434,2032.14,306.101,4.93503,4.54915,8434.78,4.96292,4.99933,4.82834,471.61,4.81469,4.83864,358.02,4.93734,65.37,416.824,4.43968,216.83,1559.51,4.52762,4.28811,44.9532,3.88775,114.212,44.3501,59.5455,34.8564
3.33478,299.394,512.306,3.55468,422.56,4.46139,6001.78,4.61175,79.6801,104.246,4.89078,4.78519,4.98864,4.96137,4.39906,2032.14,171434,260.42,5.01948,4.74759,1639.63,5.00536,5.01428,4.95471,385.785,4.77658,4.8944,308.549,4.92308,62.5901,353.875,4.22305,199.817,62120.5,4.41918,4.08927,44.3784,3.57557,116.435,44.8318,74.5433,36.4607
1.76868,858.886,416.894,2.3906,583.447,3.74856,275.31,4.03229,126.101,217.34,4.47456,4.25946,4.73621,4.64397,3.68745,306.101,260.42,171434,4.83847,4.34416,306.083,4.90574,4.96726,4.69259,786.606,4.83392,4.7713,1383.96,4.93329,81.5248,678.466,4.61618,850.147,185.623,4.61333,4.45248,50.8236,4.14533,197.839,49.1626,30.7445,36.0776
640.863,3.97944,4.01216,82.989,4.43963,2209.1,4.63505,1625.9,4.37836,4.07337,534.189,998.672,840.557,1766.36,203.001,4.93503,5.01948,4.83847,171434,127.373,4.92812,440.603,513.881,259.109,4.90119,763.375,152.704,4.72719,614.95,4.6688,4.50049,426.524,4.69214,4.15232,82.3731,84.9569,4.49001,70.7283,3.85666,4.27087,2.77164,3.85366
100.511,2.75627,2.74304,723.846,3.53477,134.761,3.88491,141.509,3.59586,2.96984,106.74,116.186,112.969,140.58,294.854,4.54915,4.74759,4.34416,127.373,171434,4.76662,96.8284,97.33,258.378,4.79484,139.59,865.315,4.75274,148.115,4.33949,4.73595,69.1752,4.75665,4.58944,216.579,266.133,4.41329,147.429,4.38427,4.4247,3.81769,4.22194
3.71752,355.695,762.484,3.84577,563.084,4.60138,1997.07,4.69949,80.7788,105.001,4.90613,4.84836,4.93019,4.93447,4.54158,8434.78,1639.63,306.083,4.92812,4.76662,171434,4.87243,4.85521,4.90557,512.972,4.5694,4.78241,393.69,4.73909,64.9258,483.725,3.82574,235.786,1458.72,4.14995,3.722,46.4469,3.07403,138.337,48.0111,96.0773,39.857
464.065,4.24925,4.29219,59.2929,4.6318,316.848,4.78244,313.275,4.53854,4.31609,2153.75,692.64,909.968,346.238,127.795,4.96292,5.00536,4.90574,440.603,96.8284,4.87243,171434,2826.63,162.947,4.825,278.851,114.683,4.59787,260.269,4.68476,4.27898,3416.04,4.54744,3.83242,71.513,73.8636,4.41418,64.1774,3.49395,4.09807,2.05437,3.58287
542.845,4.4368,4.48528,54.1056,4.77175,345.196,4.89471,342.407,4.6591,4.48688,10883.5,908.843,1328.13,386.34,127.443,4.99933,5.01428,4.96726,513.881,97.33,4.85521,2826.63,171434,169.358,4.79432,309.14,117.942,4.53314,284.973,4.71454,4.15203,9952.57,4.47231,3.63625,73.784,77.1798,4.38548,67.9177,3.26491,4.00526,1.45456,3.4218
157.257,3.60598,3.62549,158.742,4.15752,270.089,4.40221,295.685,4.13592,3.73396,176.483,203.411,200.685,303.647,1751.16,4.82834,4.95471,4.69259,259.109,258.378,4.90557,162.947,169.358,171434,4.89961,367.629,363.747,4.77794,422.248,4.58187,4.63714,137.403,4.7582,4.37562,118.307,126.178,4.49814,96.4225,4.11888,4.3714,3.27984,4.04413
3.91544,5799.38,690.019,4.00371,1789.32,4.68841,364.178,4.76157,94.2185,133.209,4.9323,4.89778,4.91988,4.93957,4.62981,471.61,385.785,786.606,4.90119,4.79484,512.972,4.825,4.79432,4.89961,171434,4.48509,4.7455,1811.1,4.66566,72.9752,58529.8,3.64054,441.39,359.512,4.03352,3.55232,50.5899,2.82269,204.023,53.1417,136.845,43.9851
86.3097,4.52862,4.58431,55.2271,4.77844,828.061,4.84913,1149.82,4.64463,4.55631,285.493,371.094,386.801,1312.69,231.533,4.81469,4.77658,4.83392,763.375,139.59,4.5694,278.851,309.14,367.629,4.48509,171434,187.483,4.15853,2891.27,4.53964,3.64708,292.373,4.07873,2.96917,99.8846,109.727,4.10753,97.1322,2.51807,3.59646,0,2.86339
82.067,4.06896,4.1062,291.366,4.46294,140.448,4.62234,153.724,4.38894,4.14474,116.074,124.202,129.715,164.084,390.346,4.83864,4.8944,4.7713,152.704,865.315,4.78241,114.683,117.942,363.747,4.7455,187.483,171434,4.54739,198.233,4.58339,4.27562,104.595,4.50553,3.88362,198.362,246.586,4.35911,188.965,3.57768,4.0903,2.34394,3.63206
4.20999,1335.63,351.626,4.22633,714.266,4.77131,270.07,4.7913,92.0052,125.962,4.88306,4.90112,4.78551,4.84299,4.71635,358.02,308.549,1383.96,4.72719,4.75274,393.69,4.59787,4.53314,4.77794,1811.1,4.15853,4.54739,171434,4.37158,74.4796,1853.76,3.00251,593.775,306.343,3.61477,2.96358,52.2516,1.91087,247.916,56.2337,171.007,47.3535
140.168,4.53461,4.58705,67.0492,4.81833,636.839,4.91116,811.855,4.69271,4.57026,268.534,338.934,350.176,907.439,268.517,4.93734,4.92308,4.93329,614.95,148.115,4.73909,260.269,284.973,422.248,4.66566,2891.27,198.233,4.37158,171434,4.65737,3.92536,265.501,4.30085,3.3326,100.722,110.276,4.27358,96.3211,2.92539,3.82691,0,3.17104
2.65419,66.115,59.9031,2.97403,67.2521,3.95247,61.5389,4.13981,210.336,110.701,4.45643,4.3188,4.61071,4.56262,3.89946,65.37,62.5901,81.5248,4.6688,4.33949,64.9258,4.68476,4.71454,4.58187,72.9752,4.53964,4.58339,74.4796,4.65737,171434,65.5368,4.16152,83.8069,50.3701,4.27435,4.03697,151.262,3.64917,82.2123,178.477,59.7172,103.547
4.64509,1607.58,88.6425,4.57098,1110.06,4.93829,270.069,4.88305,66.0741,56.0555,4.85863,4.95549,4.62558,4.74384,4.88699,416.824,353.875,678.466,4.50049,4.73595,483.725,4.27898,4.15203,4.63714,58529.8,3.64708,4.27562,1853.76,3.92536,65.5368,171434,1.62168,445.258,385.548,2.88717,1.71229,48.8684,0,225.877,54.2918,168.833,47.1423
0,4.89359,4.97015,0,4.94838,87.9049,4.88661,177.054,4.74461,4.86546,3716.52,511.498,977.612,294.564,27.3309,4.43968,4.22305,4.61618,426.524,69.1752,3.82574,3416.04,9952.57,137.403,3.64054,292.373,104.595,3.00251,265.501,4.16152,1.62168,171434,2.81684,0,75.279,83.4629,3.3233,78.6804,0,2.12795,0,0
4.31139,248.438,154.071,4.30786,255.815,4.81157,168.237,4.81634,109.402,174.543,4.88466,4.91784,4.76231,4.8306,4.75772,216.83,199.817,850.147,4.69214,4.75665,235.786,4.54744,4.47231,4.7582,441.39,4.07873,4.50553,593.775,4.30085,83.8069,445.258,2.81684,171434,202.355,3.50541,2.79386,56.4899,1.5794,447.019,61.6447,264.96,51.483
4.83834,0,0,4.70604,96.9175,4.94024,2716.61,4.8244,31.5186,0,4.70028,4.86585,4.34249,4.51956,4.89378,1559.51,62120.5,185.623,4.15232,4.58944,1458.72,3.83242,3.63625,4.37562,359.512,2.96917,3.88362,306.343,3.3326,50.3701,385.548,0,202.355,171434,1.8441,0,41.7204,0,145.099,47.3524,121.088,42.6493
0,4.58295,4.64447,0,4.7292,51.7319,4.73568,64.0788,4.57694,4.58648,62.0504,59.2516,72.7714,80.3469,78.2034,4.52762,4.41918,4.61333,82.3731,216.579,4.14995,71.513,73.784,118.307,4.03352,99.8846,198.362,3.61477,100.722,4.27435,2.88717,75.279,3.50541,1.8441,171434,838.836,3.70771,1757.01,1.02405,2.99641,0,1.95212
0,4.69808,4.76862,0,4.75373,25.05,4.69709,51.0598,4.57156,4.67764,57.3927,50.1958,72.7621,79.5666,33.9568,4.28811,4.08927,4.45248,84.9569,266.133,3.722,73.8636,77.1798,126.178,3.55232,109.727,246.586,2.96358,110.276,4.03697,1.71229,83.4629,2.79386,0,838.836,171434,3.26046,1562.92,0,2.15844,0,0
3.61713,35.8791,32.9294,3.70777,40.024,4.30999,39.5903,4.37406,76.4554,50.1136,4.52066,4.4936,4.50657,4.52954,4.26385,44.9532,44.3784,50.8236,4.49001,4.41329,46.4469,4.41418,4.38548,4.49814,50.5899,4.10753,4.35911,52.2516,4.27358,151.262,48.8684,3.3233,56.4899,41.7204,3.70771,3.26046,171434,2.58468,57.9436,711.224,52.4435,683.116
0,4.67544,4.75322,0,4.6415,0,4.51919,0,4.43651,4.63559,39.1218,20.2227,58.8627,60.4438,0,3.88775,3.57557,4.14533,70.7283,147.429,3.07403,64.1774,67.9177,96.4225,2.82269,97.1322,188.965,1.91087,96.3211,3.64917,0,78.6804,1.5794,0,1757.01,1562.92,2.58468,171434,0,0,0,0
4.77046,0,0,4.62584,0,4.78575,48.1771,4.6468,19.9396,0,4.47836,4.67082,4.0729,4.27396,4.7464,114.212,116.435,197.839,3.85666,4.38427,138.337,3.49395,3.26491,4.11888,204.023,2.51807,3.57768,247.916,2.92539,82.2123,225.877,0,447.019,145.099,1.02405,0,57.9436,0,171434,68.8883,900.57,59.358
4.18154,21.5482,18.342,4.15604,32.4324,4.53749,34.766,4.51213,68.919,34.1775,4.52511,4.58844,4.3599,4.4496,4.49554,44.3501,44.8318,49.1626,4.27087,4.4247,48.0111,4.09807,4.00526,4.3714,53.1417,3.59646,4.0903,56.2337,3.82691,178.477,54.2918,2.12795,61.6447,47.3524,2.99641,2.15844,711.224,0,68.8883,171434,68.5065,360.317
4.78371,0,0,4.56874,0,4.49018,0,4.24279,0,0,3.87073,4.20271,3.17394,3.52235,4.46659,59.5455,74.5433,30.7445,2.77164,3.81769,96.0773,2.05437,1.45456,3.27984,136.845,0,2.34394,171.007,0,59.7172,168.833,0,264.96,121.088,0,0,52.4435,0,900.57,68.5065,171434,60.8549
4.37151,0,0,4.28141,13.7575,4.4965,21.8413,4.40363,32.8183,0,4.30522,4.44282,4.00942,4.16015,4.46217,34.8564,36.4607,36.0776,3.85366,4.22194,39.857,3.58287,3.4218,4.04413,43.9851,2.86339,3.63206,47.3535,3.17104,103.547,47.1423,0,51.483,42.6493,1.95212,0,683.116,0,59.358,360.317,60.8549,171434
