32183.7,165.651,12.2103,8.94047,185.577,126.465,16.0057,1223.49,85.5916,162.119,25.957,15.8369,162.283,162.361,1282.49,32.1604,1188.01,201.409,31.0519,32.14,1217.08,162.352,1347.08,44.2962,1315.4,49.9561,50.5581,63.5704,182.223,162.256,1220.64,83.7014,199.86,179.975,1250.68,1124.42,15.4662,113.236,1156.22,162.071,1186.5,161.797,1092.61,160.41,1184.86,160.618,1154.75,160.121,196.739,1060.79,158.994,230.989,12.4741,198.253,1121.42,161.432,10.6967,1122.98,261.36,158.482,195.206,1091.21,158.097,264.836,158.776,160.975,159.779,198.305,1153.14,1089.68,1028.96,159.741,43.8806,1059.32,243.283,82.593,145.923,38.0002,15.8102,997.091,160.425,295.078,28.9968,13.0836,18.8098,14.5795,22.3156,11.2023,14.2437,10.0135,12.414,10.758
165.651,32183.7,13.9139,9.39884,1533.74,544.114,17.8309,165.773,180.296,164.245,22.3652,16.7817,163.874,163.412,169.615,26.7663,165.316,158.009,38.5309,26.7026,169.046,162.858,169.804,34.6683,169.757,37.9546,73.4295,45.4421,1623.06,162.213,167.413,54.7431,158.062,84.2774,169.386,164.214,17.0225,66.2262,164.811,161.475,166.971,160.643,163.525,159.73,168.625,160.516,166.465,158.887,154.207,162.742,158.887,116.71,11.5385,154.14,167.523,159.715,11.5914,165.869,172.841,157.233,154.244,165.18,156.294,173.076,158.076,158.69,156.339,158.098,168.12,166.834,161.864,157.948,42.1538,164.394,139.064,53.3411,75.1407,36.5449,16.1158,160.889,157.565,134.576,35.9896,11.3674,18.4628,16.6419,19.1967,12.0374,16.0562,10.783,13.8757,10.1291
12.2103,13.9139,32183.7,0,14.3669,15.4351,8.70674,14.2682,15.6201,11.0866,6.69678,860.968,10.6942,10.3015,13.815,6.95276,14.7062,11.1727,15.6237,6.75247,14.6247,9.90812,13.015,7.56198,13.4075,7.63437,15.9289,7.96852,15.1257,9.51535,14.4451,8.2768,11.3416,8.74773,14.2089,15.4907,199.571,8.4529,15.0984,9.12309,14.8669,8.73083,15.883,8.9083,15.0233,9.32174,15.2592,8.51605,10.8867,16.2752,9.16108,11.1427,0.271923,10.7161,15.8078,8.33857,52.7692,15.6514,12.179,8.34123,11.0556,16.0437,7.94896,12.5209,8.73349,7.94631,7.16173,11.5105,15.4156,16.2001,16.6675,8.12376,16.4596,16.4372,11.5888,5.6666,6.88461,15.8687,8.19688,17.0601,7.55405,10.8334,21.8886,0.263772,28.3629,22.2835,3.19834,8.20966,20.9534,8.01254,20.3939,0
8.94047,9.39884,0,32183.7,8.63223,8.23247,60.4143,6.53475,9.77625,9.81901,4.2749,4.08436,10.1374,10.4365,7.91858,5.68874,5.78796,8.51781,18.6826,5.69808,6.75563,10.718,8.86566,6.98668,8.42138,7.24077,12.5238,8.1606,7.98868,10.9824,6.65094,8.5045,8.35256,9.63602,7.38417,4.05614,3.39911,9.3361,5.0061,11.231,5.92978,11.4651,2.77837,11.1167,6.07162,10.8561,5.14793,11.3492,8.02212,0,10.705,9.82724,0,8.18621,4.33979,11.6856,1.87096,4.19795,10.2781,11.2074,7.85172,2.92019,11.4263,9.97556,10.9749,11.8932,12.2722,8.18211,5.28975,3.06199,0,11.5682,5.08408,0,10.7689,10.472,10.7762,4.55884,19.2531,0,12.0885,7.40933,0,7.69672,2.50297,0,8.01405,0,0,0,0,0
185.577,1533.74,14.3669,8.63223,32183.7,402.072,17.2097,186.408,161.23,183.635,22.7515,17.2767,183.079,182.419,190.447,27.2437,186.051,176.924,37.4336,27.1763,190.093,181.655,190.379,35.4081,190.464,38.8453,69.9694,46.6799,32183.7,180.787,188.253,56.6049,177.043,88.9013,190.328,185.096,17.5374,68.938,185.624,179.813,187.907,178.731,184.465,177.839,189.763,178.875,187.48,176.744,172.719,183.732,177.052,122.651,12.0971,172.585,188.808,177.539,11.9609,186.952,193.383,174.888,172.82,186.321,173.683,193.767,175.983,176.234,173.278,177.143,189.336,188.177,182.893,175.539,43.8581,185.585,146.471,54.7381,78.4527,37.9929,15.46,181.948,174.815,149.295,35.4237,10.9578,19.1458,16.7597,19.1657,11.318,16.1176,10.1212,13.9937,10.6541
126.465,544.114,15.4351,8.23247,402.072,32183.7,17.7154,127.481,270.755,124.9,21.5455,17.9715,124.428,123.885,130.065,25.4512,127.337,120.503,41.2161,25.3692,130.007,123.269,129.837,32.38,129.984,35.1884,84.7381,41.4965,411.337,122.581,128.745,49.1172,120.623,71.7202,130.073,126.865,18.5394,58.1728,127.135,121.819,128.604,120.981,126.526,120.459,129.872,121.269,128.403,119.613,117.669,126.117,120.028,95.1892,11.9955,117.54,129.4,120.067,12.5918,128.132,131.627,118.346,117.777,127.793,117.422,131.966,119.192,119.073,116.841,120.73,129.67,129.061,125.637,118.69,43.2063,127.383,111.048,47.036,64.176,37.5974,15.1334,125.086,117.998,110.073,39.256,9.99699,19.3041,17.9002,17.9075,11.1886,17.0796,10.0022,14.7943,10.6513
16.0057,17.8309,8.70674,60.4143,17.2097,17.7154,32183.7,14.7602,19.9528,16.4595,8.62522,8.91235,16.643,16.814,15.6946,9.85626,14.4059,15.2975,40.359,9.8196,15.0955,16.9732,16.2176,11.3533,15.9691,11.7209,25.2972,12.7978,16.9833,17.1204,14.9307,13.4381,15.2026,15.0806,15.4125,13.7084,9.75222,14.4427,14.0678,17.2559,14.589,17.3801,13.326,17.0875,14.7721,16.9458,14.2509,17.2105,14.776,12.9188,16.7576,16.5591,0,14.8694,14.0746,17.4933,6.66873,13.8915,17.2366,17.0274,14.6787,13.5091,17.1394,17.0649,16.9044,17.5958,17.7691,15.1052,14.434,13.6922,12.4841,17.3225,10.7692,13.1005,17.7441,14.5533,15.5546,9.83013,20.5602,12.0189,17.6877,13.9444,30.2647,8.65403,6.20862,64.8792,10.1707,22.2189,53.9939,21.3659,16.8218,1.96715
1223.49,165.773,14.2682,6.53475,186.408,127.481,14.7602,32183.7,85.9501,156.843,25.9857,17.8092,156.127,155.32,32183.7,31.8988,32183.7,238.664,30.7354,31.8487,32183.7,154.417,32183.7,43.6195,32183.7,49.1078,50.4935,62.1943,183.776,153.422,32183.7,81.7956,237.263,175.026,32183.7,32183.7,17.6861,110.192,32183.7,152.331,32183.7,151.143,32183.7,150.6,32183.7,151.759,32183.7,149.4,233.052,32183.7,150.196,204.72,14.061,234.41,32183.7,149.853,12.2387,32183.7,206.164,147.8,231.668,32183.7,146.5,209.838,149,148.461,145.355,235.852,32183.7,32183.7,32183.7,148.099,48.9774,32183.7,213.994,78.2668,139.417,42.3881,13.7665,32183.7,146.963,328.99,29.9783,10.7275,21.0315,15.6941,20.8972,9.28277,15.1001,8.2599,13.3164,12.3902
85.5916,180.296,15.6201,9.77625,161.23,270.755,19.9528,85.9501,32183.7,84.702,19.731,17.6286,84.4488,84.1476,87.8424,23.036,85.7771,81.5645,49.5365,22.9504,87.666,83.7975,87.8225,28.6724,87.8564,30.8374,124.989,35.6837,163.561,83.399,86.8093,41.1428,81.6172,55.9801,87.7813,85.3208,18.4699,47.436,85.5726,82.9515,86.6417,82.4537,85.0212,82.0326,87.5062,82.5089,86.4371,81.529,79.603,84.6736,81.6597,72.0962,10.822,79.5431,87.0498,81.9048,12.5058,86.1853,89.2385,80.6645,79.6477,85.8858,80.1096,89.4121,81.1681,81.3037,79.9401,81.6616,87.3016,86.7503,84.2771,80.9741,38.7357,85.5369,82.0639,39.6539,51.2296,33.9944,16.0899,83.8308,80.6492,75.9784,46.1955,9.848,17.9979,19.1911,16.7835,12.6111,18.2509,11.3375,15.6276,9.51004
162.119,164.245,11.0866,9.81901,183.635,124.9,16.4595,156.843,84.702,32183.7,25.8666,14.7858,32183.7,32183.7,154.787,32.2059,156.038,226.094,30.9588,32.2003,153.576,32183.7,155.616,44.5239,155.255,50.2555,50.1786,64.1049,179.905,32183.7,155.216,84.4507,224.389,182.015,154.245,154.31,14.2699,114.488,155.221,32183.7,154.438,32183.7,153.305,32183.7,152.838,32183.7,153.621,32183.7,227.828,152.204,32183.7,244.857,11.4517,229.571,151.11,32183.7,9.86466,152.71,222.179,32183.7,226.084,151.705,32183.7,225.154,32183.7,32183.7,32183.7,222.672,152.021,150.105,151.005,32183.7,41.2192,150.6,258.606,84.5326,148.807,35.7137,16.8597,149.703,32183.7,277.36,28.2149,14.1012,17.659,13.8051,22.9567,12.161,13.6343,10.8844,11.7856,9.9368
25.957,22.3652,6.69678,4.2749,22.7515,21.5455,8.62522,25.9857,19.731,25.8666,32183.7,11.8468,25.7549,25.6283,25.4463,134.459,25.9717,27.1097,13.7486,130.754,25.4635,25.4863,25.3707,63.021,25.4151,54.2191,16.929,43.7688,22.5351,25.3292,25.7246,37.7479,27.1405,30.3157,25.4621,25.9029,9.52351,33.3505,25.9443,25.1568,25.7108,24.9685,25.8473,25.3969,25.45,25.5801,25.6835,25.2068,27.7482,25.7776,25.8469,26.012,43.6446,27.7196,25.3812,24.7639,7.85999,25.642,24.6225,25.4676,27.7762,25.5865,25.2611,24.6899,25.6578,24.5427,24.0483,27.1686,25.4226,25.3257,25.6935,25.0003,25.7448,25.5165,24.1341,34.5683,29.8959,25.6812,9.04357,25.5948,24.3043,28.543,13.6517,35.5014,19.4348,9.28791,256.652,4.7169,9.22597,4.17814,8.46945,16.1872
15.8369,16.7817,860.968,4.08436,17.2767,17.9715,8.91235,17.8092,17.6286,14.7858,11.8468,32183.7,14.4006,14.0151,17.1719,12.0341,18.2391,15.3038,15.5743,11.8816,17.9667,13.6289,16.3867,12.4862,16.7719,12.5789,17.0126,12.6555,17.8946,13.2434,17.8855,12.9218,15.4695,13.0513,17.5586,19.0092,164.14,12.8271,18.6242,12.8583,18.2996,12.4733,19.3943,12.7498,18.3581,13.1557,18.6846,12.3648,15.2962,19.7794,13.103,14.5437,11.0351,15.1298,19.1282,12.0882,54.7585,19.0697,15.3768,12.2982,15.462,19.4547,11.9132,15.7098,12.6833,11.7031,10.933,15.6353,18.7431,19.5132,20.1644,11.9797,24.1684,19.8411,14.5852,9.89662,11.0502,25.7184,8.5262,20.5498,11.3181,15.8396,20.6902,3.07025,94.9996,19.2535,6.92632,7.62623,18.0218,7.35152,17.3143,0
162.283,163.874,10.6942,10.1374,183.079,124.428,16.643,156.127,84.4488,32183.7,25.7549,14.4006,32183.7,32183.7,154.247,32.1275,155.22,222.115,30.9547,32.1266,152.851,32183.7,155.255,44.4788,154.806,50.2192,50.0847,64.1181,179.204,32183.7,154.496,84.4825,220.383,182.242,153.616,153.305,13.8411,114.623,154.31,32183.7,153.62,32183.7,152.204,32183.7,152.02,32183.7,152.71,32183.7,223.76,151.004,32183.7,249.932,10.9751,225.53,150.105,32183.7,9.56716,151.705,225.688,32183.7,221.99,150.604,32183.7,228.609,32183.7,32183.7,32183.7,218.64,151.11,149.004,149.704,32183.7,40.2039,149.4,264.424,85.0011,149.441,34.838,17.2728,148.299,32183.7,270.609,27.9433,14.414,17.2131,13.5164,23.125,12.5585,13.4116,11.2493,11.5519,9.60024
162.361,163.412,10.3015,10.4365,182.419,123.885,16.814,155.32,84.1476,32183.7,25.6283,14.0151,32183.7,32183.7,153.618,32.0313,154.309,218.07,30.9334,32.0351,152.034,32183.7,154.806,44.4096,154.269,50.1554,49.963,64.0967,178.399,32183.7,153.684,84.4683,216.313,182.37,152.896,152.203,13.412,114.695,153.304,32183.7,152.709,32183.7,151.003,32183.7,151.109,32183.7,151.704,32183.7,219.628,149.702,32183.7,254.996,10.4617,221.424,149.003,32183.7,9.26945,150.603,229.138,32183.7,217.831,149.403,32183.7,232.006,32183.7,32183.7,32183.7,214.543,150.104,147.803,148.298,32183.7,39.1879,148.098,270.247,85.4197,149.991,33.9615,17.6863,146.787,32183.7,263.852,27.651,14.7087,16.7668,13.2096,23.279,12.9563,13.1747,11.6144,11.3036,9.26344
1282.49,169.615,13.815,7.91858,190.447,130.065,15.6946,32183.7,87.8424,154.787,25.4463,17.1719,154.247,153.618,32183.7,31.3431,32183.7,228.654,31.6052,31.2984,32183.7,152.897,32183.7,42.9781,32183.7,48.407,51.7176,61.4297,187.509,152.085,32183.7,80.8073,227.225,173.223,32183.7,32183.7,17.0744,109.055,32183.7,151.182,32183.7,150.184,32183.7,149.472,32183.7,150.433,32183.7,148.464,223.082,32183.7,148.864,213.411,13.1176,224.47,32183.7,149.09,11.8224,32183.7,211.515,146.864,221.668,32183.7,145.759,215.041,147.872,147.898,145.209,225.784,32183.7,32183.7,32183.7,147.358,46.8788,32183.7,225.577,78.2146,138.91,40.5416,14.7354,32183.7,146.605,315.107,30.3177,11.3469,20.0383,15.6789,20.9783,10.4034,15.1503,9.32067,13.311,11.4507
32.1604,26.7663,6.95276,5.68874,27.2437,25.4512,9.85626,31.8988,23.036,32.2059,134.459,12.0341,32.1275,32.0313,31.3431,32183.7,31.8153,33.6298,15.4238,3558.5,31.2429,31.9169,31.369,119.041,31.3654,90.6539,19.3599,65.5063,26.9058,31.7846,31.5714,52.7532,33.6426,39.5321,31.3036,31.6104,9.88279,44.9572,31.7218,31.634,31.4906,31.4648,31.4809,31.9403,31.166,32.1006,31.3971,31.769,34.399,31.3331,32.4304,32.7153,28.9664,34.3889,30.961,31.2768,7.85124,31.2857,30.6113,32.0936,34.4084,31.1562,31.9034,30.6438,32.2649,31.0695,30.5956,33.6521,31.0725,30.8315,31.1667,31.5787,28.6444,31.0079,30.0959,49.1116,39.8717,27.9902,10.6327,30.9814,30.8426,35.1167,14.8407,28.6747,19.1353,9.53094,85.0716,5.78507,9.52826,5.12394,8.63082,14.7427
1188.01,165.316,14.7062,5.78796,186.051,127.337,14.4059,32183.7,85.7771,156.038,25.9717,18.2391,155.22,154.309,32183.7,31.8153,32183.7,242.241,30.5707,31.7583,32183.7,153.301,32183.7,43.4333,32183.7,48.8779,50.3296,61.8344,183.581,152.198,32183.7,81.2995,240.871,173.763,32183.7,32183.7,18.1647,109.414,32183.7,150.998,32183.7,149.697,32183.7,149.254,32183.7,150.528,32183.7,147.941,236.589,32183.7,148.97,198.936,14.3672,237.917,32183.7,148.292,12.5708,32183.7,201.382,146.341,235.236,32183.7,144.925,205.115,147.654,146.781,143.427,239.489,32183.7,32183.7,32183.7,146.525,50.1105,32183.7,207.5,77.1974,137.803,43.3656,13.3054,32183.7,145.161,336.526,30.1031,10.1023,21.5292,15.8791,20.5468,8.83908,15.2363,7.85265,13.4655,12.7659
201.409,158.009,11.1727,8.51781,176.924,120.503,15.2975,238.664,81.5645,226.094,27.1097,15.3038,222.115,218.07,228.654,33.6298,242.241,32183.7,29.6263,33.6264,235.348,213.957,221.782,46.3566,225.185,52.3134,48.2147,66.582,173.535,209.789,236.984,87.7182,32183.7,188.742,231.944,248.453,14.6334,118.69,245.379,205.563,240.4,201.275,251.464,203.706,238.547,208.137,243.51,199.438,32183.7,254.411,206.877,237.211,13.0506,32183.7,244.65,196.924,10.0988,246.558,155.537,198.083,32183.7,249.541,193.779,158.733,202.324,192.509,183.486,32183.7,241.63,247.605,257.293,195.106,43.4503,252.469,245.898,86.9533,153.404,37.7108,15.6499,260.111,188.03,292.053,27.4723,14.1231,18.7806,13.6432,23.5348,10.566,13.4006,9.34058,11.6422,11.1371
31.0519,38.5309,15.6237,18.6826,37.4336,41.2161,40.359,30.7354,49.5365,30.9588,13.7486,15.5743,30.9547,30.9334,31.6052,15.4238,30.5707,29.6263,32183.7,15.3444,31.3558,30.895,31.7785,17.9143,31.7025,18.6873,83.3224,20.5253,37.6797,30.8395,31.0468,22.1263,29.6078,25.8397,31.4933,30.2189,17.2063,23.986,30.4041,30.7669,30.8879,30.6769,30.0149,30.4403,31.205,30.5185,30.7212,30.3484,28.8689,29.7917,30.2037,30.1201,6.94382,28.8849,30.8531,30.5695,11.8898,30.536,32.5552,30.0313,28.8474,30.332,29.9218,32.5429,30.1232,30.4444,30.1404,29.5861,31.0383,30.6491,29.5489,30.2389,22.1442,30.1081,32.4675,21.85,24.9133,20.2182,18.3757,29.2858,30.3015,27.8051,780.632,8.71459,12.7248,31.4472,12.7008,17.4278,28.4332,16.0815,22.1926,5.83347
32.14,26.7026,6.75247,5.69808,27.1763,25.3692,9.8196,31.8487,22.9504,32.2003,130.754,11.8816,32.1266,32.0351,31.2984,3558.5,31.7583,33.6264,15.3444,32183.7,31.1861,31.9252,31.3356,122.033,31.3265,92.1574,19.2736,66.1395,26.8291,31.7972,31.518,53.066,33.637,39.6272,31.2532,31.5403,9.70055,45.1367,31.6584,31.6509,31.4306,31.486,31.404,31.9607,31.1029,32.1166,31.3307,31.7936,34.4005,31.2491,32.4492,32.7359,28.7945,34.3926,30.885,31.302,7.70159,31.2127,30.5865,32.1213,34.4076,31.0763,31.9352,30.6147,32.2884,31.0988,30.6329,33.6442,31.003,30.7486,31.0754,31.6075,28.4913,30.9209,30.0926,49.4509,40.0152,27.8319,10.6204,30.8824,30.8759,35.0992,14.7196,29.0231,18.9966,9.40391,84.0714,5.6927,9.41509,5.02246,8.51737,14.6487
1217.08,169.046,14.6247,6.75563,190.093,130.007,15.0955,32183.7,87.666,153.576,25.4635,17.9667,152.851,152.034,32183.7,31.2429,32183.7,235.348,31.3558,31.1861,32183.7,151.122,32183.7,42.7098,32183.7,48.0693,51.5001,60.8767,187.454,150.117,32183.7,80.0403,233.974,171.22,32183.7,32183.7,17.9592,107.823,32183.7,149.016,32183.7,147.818,32183.7,147.284,32183.7,148.453,32183.7,146.074,229.702,32183.7,146.891,202.833,13.7367,231.034,32183.7,146.519,12.4363,32183.7,202.977,144.474,228.344,32183.7,143.163,206.611,145.684,145.116,141.988,232.588,32183.7,32183.7,32183.7,144.763,48.9736,32183.7,213.571,76.427,136.235,42.3486,13.883,32183.7,143.607,329.038,30.601,10.3149,20.9584,16.0581,20.3882,9.58324,15.4335,8.56784,13.617,12.1452
162.352,162.858,9.90812,10.718,181.655,123.269,16.9732,154.417,83.7975,32183.7,25.4863,13.6289,32183.7,32183.7,152.897,31.9169,153.301,213.957,30.895,31.9252,151.122,32183.7,154.268,44.3158,153.642,50.0638,49.8131,64.0405,177.486,32183.7,152.778,84.4079,212.173,182.399,152.083,150.999,12.9821,114.706,152.199,32183.7,151.701,32183.7,149.698,32183.7,150.101,32183.7,150.599,32183.7,215.426,148.294,32183.7,260.054,9.90535,217.249,147.799,32183.7,8.97121,149.399,232.532,32183.7,213.602,148.098,32183.7,235.346,32183.7,32183.7,32183.7,210.376,148.999,146.498,146.783,32183.7,38.1701,146.689,276.081,85.7892,150.457,33.0836,18.1004,145.162,32183.7,257.083,27.3371,14.9868,16.3197,12.8831,23.4189,13.3548,12.9227,11.9802,11.0394,8.92604
1347.08,169.804,13.015,8.86566,190.379,129.837,16.2176,32183.7,87.8225,155.616,25.3707,16.3867,155.255,154.806,32183.7,31.369,32183.7,221.782,31.7785,31.3356,32183.7,154.268,32183.7,43.1414,32183.7,48.6241,51.8173,61.8264,187.148,153.642,32183.7,81.3652,220.298,174.763,32183.7,32183.7,16.2002,109.999,32183.7,152.926,32183.7,152.119,32183.7,151.238,32183.7,152.001,32183.7,150.421,216.281,32183.7,150.425,223.802,12.425,217.724,32183.7,151.219,11.2159,32183.7,219.693,148.821,214.814,32183.7,147.91,223.113,149.638,150.225,147.946,218.803,32183.7,32183.7,32183.7,149.51,44.8091,32183.7,237.44,79.7365,141.151,38.7562,15.5777,32183.7,149.135,301.342,29.9643,12.2305,19.1291,15.2506,21.4879,11.2138,14.8257,10.0645,12.9647,10.7646
44.2962,34.6683,7.56198,6.98668,35.4081,32.38,11.3533,43.6195,28.6724,44.5239,63.021,12.4862,44.4788,44.4096,42.9781,119.041,43.4333,46.3566,17.9143,122.033,42.7098,44.3158,43.1414,32183.7,43.0739,370.446,23.2436,147.203,34.8852,44.1978,43.1661,94.8972,46.3474,59.6556,42.8606,43.0211,10.6102,73.2377,43.2399,44.0554,42.9861,43.8883,42.7766,44.4847,42.539,44.6371,42.7928,44.3147,47.3892,42.5058,45.089,45.9737,20.1976,47.4021,42.1269,43.696,8.08222,42.574,42.2797,44.7618,47.3753,42.3294,44.5667,42.2707,44.9319,43.4784,42.9653,46.3336,42.3456,41.8823,42.2083,44.1195,32.7408,42.0577,41.567,88.8,62.1649,31.0125,12.5974,41.8833,43.2349,47.7683,16.7882,23.0749,18.7784,10.0897,49.3413,7.33348,10.1282,6.51611,9.04231,13.1609
1315.4,169.757,13.4075,8.42138,190.464,129.984,15.9691,32183.7,87.8564,155.255,25.4151,16.7719,154.806,154.269,32183.7,31.3654,32183.7,225.185,31.7025,31.3265,32183.7,153.642,32183.7,43.0739,32183.7,48.532,51.7826,61.6502,187.376,152.925,32183.7,81.116,223.728,174.061,32183.7,32183.7,16.6291,109.569,32183.7,152.118,32183.7,151.218,32183.7,150.42,32183.7,151.279,32183.7,149.51,219.65,32183.7,149.707,218.711,12.7756,221.066,32183.7,150.224,11.5135,32183.7,215.713,147.91,218.209,32183.7,146.905,219.185,148.82,149.134,146.657,222.26,32183.7,32183.7,32183.7,148.505,45.8245,32183.7,231.62,79.0193,140.1,39.6322,15.1645,32183.7,147.946,308.095,30.147,11.812,19.5752,15.4677,21.2467,10.8162,14.9907,9.69957,13.1402,11.1012
49.9561,37.9546,7.63437,7.24077,38.8453,35.1884,11.7209,49.1078,30.8374,50.2555,54.2191,12.5789,50.2192,50.1554,48.407,90.6539,48.8779,52.3134,18.6873,92.1574,48.0693,50.0638,48.6241,370.446,48.532,32183.7,24.6003,243.785,38.2435,49.9446,48.5903,126.48,52.2964,70.5458,48.2577,48.3762,10.7561,90.7959,48.6416,49.7978,48.3683,49.6228,48.081,50.2888,47.8586,50.4462,48.132,50.1106,53.4839,47.7557,50.9607,52.2393,18.6145,53.505,47.3569,49.4194,8.09287,47.8665,47.686,50.6203,53.4615,47.5714,50.4137,47.6628,50.7985,49.1874,48.6353,52.2742,47.6223,47.0617,47.3996,49.904,34.0238,47.2449,46.7961,117.804,74.683,31.8777,13.0904,47.0116,48.9261,53.6029,17.3939,21.8922,18.6458,10.2107,43.888,7.67223,10.2606,6.7986,9.11682,12.7698
50.5581,73.4295,15.9289,12.5238,69.9694,84.7381,25.2972,50.4935,124.989,50.1786,16.929,17.0126,50.0847,49.963,51.7176,19.3599,50.3296,48.2147,83.3224,19.2736,51.5001,49.8131,51.8173,23.2436,51.7826,24.6003,32183.7,27.6658,70.6703,49.6351,50.9981,30.742,48.2223,38.2742,51.6265,49.9481,18.2923,34.2055,50.1531,49.429,50.8396,49.194,49.7144,48.8936,51.3495,49.1135,50.663,48.6554,47.0341,49.4515,48.6105,46.6893,9.15323,47.0224,50.9681,48.9299,12.3918,50.4581,52.8123,48.1454,47.037,50.2244,47.8779,52.8674,48.3836,48.6362,47.9574,48.2249,51.173,50.7343,49.159,48.3879,30.8779,49.9606,51.4059,29.902,36.0083,27.6457,17.314,48.836,48.3122,45.3214,73.5292,9.40408,15.8144,22.5785,14.9068,14.791,21.1937,13.4099,17.6394,7.89107
63.5704,45.4421,7.96852,8.1606,46.6799,41.4965,12.7978,62.1943,35.6837,64.1049,43.7688,12.6555,64.1181,64.0967,61.4297,65.5063,61.8344,66.582,20.5253,66.1395,60.8767,64.0405,61.8264,147.203,61.6502,243.785,27.6658,32183.7,45.8839,63.9497,61.5383,263.012,66.5351,100.218,61.1799,61.073,11.066,146.714,61.4727,63.8242,61.1908,63.6637,60.6346,64.4512,60.5472,64.5867,60.8291,64.2867,68.0346,60.1568,65.2343,67.7658,15.44,68.0868,59.7858,63.4679,8.15201,60.4294,60.8148,64.9303,67.9807,59.991,64.7305,60.7346,65.0948,63.2366,62.6656,66.4815,60.1855,59.3474,59.6386,64.0869,35.6178,59.5116,59.6012,240.225,110.667,32.6881,14.486,59.0784,62.9693,66.8871,18.7679,20.1829,17.9991,10.5389,37.1591,9.01529,10.6305,8.03273,9.3531,11.6191
182.223,1623.06,15.1257,7.98868,32183.7,411.337,16.9833,183.776,163.561,179.905,22.5351,17.8946,179.204,178.399,187.509,26.9058,183.581,173.535,37.6797,26.8291,187.454,177.486,187.148,34.8852,187.376,38.2435,70.6703,45.8839,32183.7,176.468,185.616,55.5964,173.715,87.0962,187.535,182.923,18.2912,67.6028,183.302,175.343,185.427,174.108,182.443,173.362,187.272,174.558,185.147,172.114,169.415,181.863,172.752,118.796,12.352,169.22,186.614,172.76,12.4871,184.768,189.711,170.269,169.578,184.289,168.907,190.218,171.517,171.296,168.011,173.877,186.993,186.134,181.18,170.753,45.0383,183.706,141.462,53.2497,76.4624,39.0143,14.9069,180.393,169.714,149.47,36.0984,10.1731,19.6824,17.2753,18.5969,10.8562,16.5366,9.71325,14.4053,10.9487
162.256,162.213,9.51535,10.9824,180.787,122.581,17.1204,153.422,83.399,32183.7,25.3292,13.2434,32183.7,32183.7,152.085,31.7846,152.198,209.789,30.8395,31.7972,150.117,32183.7,153.642,44.1978,152.925,49.9446,49.6351,63.9497,176.468,32183.7,151.779,84.3014,207.977,182.327,151.178,149.697,12.5528,114.655,150.998,32183.7,150.598,32183.7,148.292,32183.7,148.998,32183.7,149.398,32183.7,211.168,146.781,32183.7,265.091,9.3005,213.017,146.497,32183.7,8.67343,148.097,235.859,32183.7,209.317,146.692,32183.7,238.619,32183.7,32183.7,32183.7,206.154,147.798,145.092,145.161,32183.7,37.1539,145.176,281.905,86.1091,150.839,32.207,18.5139,143.426,32183.7,250.325,27.0019,15.2481,15.8733,12.5365,23.5446,13.7527,12.6554,12.3454,10.7589,8.58916
